Title,Tone
"Presiden Jokowi Resmikan PLTS Terapung Cirata 192 MWp, Terbesar di Asia Tenggara",Positive
"Sejarah Baru, Mensesneg Resmikan Revitalisasi Kelistrikan PLN Di Istana Kepresidenan Jakarta Setelah 63 Tahun Sejak Zaman Bung Karno",Positive
"Aspek Rapuh Pengeluaran APBN Akibat Utang Menggunung, Begini Kata Pakar",Negative
"Pimpin Upacara HUT Damkar, Satpol PP dan Satlinmas, Wali Kota Pesan Jaga Ketertiban",Positive
Krakatau Steel dan Posco Sepakat Investasi Rp52 Triliun,Positive
Peristiwa yang Terjadi di Indonesia pada 3 Januari,Neutral
"PKS: Proyek Kereta Cepat Jangan Bebani APBN, Bisa Kolaps",Negative
Komitmen dan Risiko Pemindahan IKN,Negative
"Gibran Slepet Balik Cak Imin, Dulu Potong Tumpeng di IKN Sekarang Tolak",Negative
Kementerian PUPR Peringati Hapernas 2023: Lanjutkan Kolaborasi untuk Wujudkan Hunian Layak,Positive
"Diramal Tumbuh 5,6 Persen, Kondisi Global Meredup, Ekonomi Indonesia Kuat",Positive
Polda Kalimantan Timur dapat dukungan anggaran untuk pengamanan IKN,Positive
"Menteri Korea Selatan ke IKN, Bakal Hibahkan Pengolahan Air Bersih 350 liter per Detik",Positive
Pemprov Sulawesi Barat replikasi SMK Negeri Jawa Tengah,Neutral
MPR akan Laporkan Progres PPHN ke Jokowi Saat Sidang Tahunan,Negative
PUPR: Istana Presiden dan Wapres di IKN Harus Dipisah Demi Keamanan,Positive
Ahok Ungkap Pernah Ditunjuk Sebagai Calon Kepala Otorita IKN oleh Jokowi,Neutral
Hj Zulaikhah Wardan Menghadiri Pembukaan Rakernis Sahlikada Se&ndash;indonesia,Neutral
"Hantaru 2022, Menteri ATR/BPN Ingatkan Pelayanan Terbaik",Positive
"Jakarta Akan Jadi DKJ, Bukan Lagi DKI",Neutral
DPRD TUNGGU DAMPAK POSITIF BANDARA IKN,Neutral
"Prof Asep Warlan Yusuf Meninggal Dunia, Ridwan Kamil Berbelasungkawa",Negative
"Kiprah Pahlawan Nasional Prof. Dr. Sardjito, Menemukan Vaksin dan Mendirikan UGM",Positive
City of Nusantara: legacy or folly,Neutral
"Mahasiswa Segel Kantor DPRK Langsa dengan Spanduk ""Tolak 3 Periode""",Negative
"Diserahkan ke Jokowi di Titik Nol IKN, Anies Bawa Tanah Kampung Akuarium yang Dulu Digusur Ahok",Negative
"Dari Akselerasi EBT hingga Pensiun Dini PLTU, PLN Berhasil Jaring 14 Kerja Sama Global dalam COP28",Positive
"Satgas Ops Nusantara Polda Kalimantan Timur Laksanakan Pengamanan di IKN, Tuk Antisipasi Terjadinya Gangguan Kamtibmas",Positive
"Reklamasi Lubang Tambang di IKN Dituding Pakai APBN, Begini Tanggapan Pemerintah",Negative
KSP Jamin Penyelesaian Isu Pertanahan di IKN,Negative
Menko Airlangga Apresiasi Komitmen Eropa Perkuat Kerja Sama di Tengah Konflik Rusia-Ukraina,Negative
Legislator : IKN Nusantara Era Baru Pembangunan Indonesia,Positive
"Ditunjuk Sekretaris Tim Transisi IKN, Siapa Sosok Achmad Jaka Santos Adiwijaya?",Neutral
"Doni Monardo, Panglima Bencana dan Jenderal Pohon Itu Telah Tiada",Negative
"Raksasa Energi Arab Saudi Lirik Investasi IKN, Kebutuhan Ditaksir Rp95,3 Triliun",Neutral
"Tanpa Anggaran, Anak Buah Sri Mulyani Pastikan Proyek Ibu Kota Baru Jokowi Jalan Terus, Kok Bisa?",Neutral
"SoftBank Alihkan Investasi IKN ke Sumatera Barat, Guspardi Gaus Desak Pemda dan Seluruh Stake Holder Gerak Cepat",Negative
Indonesia Miliki Peluang Besar di Pengangkutan Barang melalui Udara,Positive
"Ratusan Miliar untuk Formula E Disinggung Guntur Romli, Cipta Panca Sentil Anggaran Triliunan",Negative
"Gaya Berbeda Edwin Santoso Reses, Pilih Tempat di Kandang Ayam Bersama Peternak",Neutral
"Ritual Kendi di IKN Dianggap Wujud Politik Klenik, Pengamat: Ini Kemunduran Peradaban",Negative
"Pembagunan Ibu Kota Baru Berlanjut, Kementerian PUPR Siapkan Infrastruktur Pendukung",Positive
"Genjot Peningkatan SDM, Kukar Siap Bersaing di IKN Nusantara: Berkualitas",Positive
"PWI dan PT Poso Energy Bincang Akhir Tahun, Ternyata ini yang Dibahas. - VOX Nusantara",Neutral
"Kalau Sumber IKN Utang Negara Lain, Sebaiknya Pembangunannya Dibatalkan",Negative
Otorita IKN Terima Empat Letter of Intent dari Pengusaha Prancis,Neutral
"DPR menolak pindah ke IKN, sentilan Akbar Faizal makjleb! Mamam tuh",Negative
Terbaru! Kawasan Perbankan Hadir Di Ikn Hingga Simulasi Program Makan Siang,Neutral
"Air Bersih Masih Jadi Keluhan Warga, Reses DPRD Balikpapan",Negative
"Seteru PDIP dan Nasdem, Bisakah Misteri Pilpres 2019 Terkuak?",Negative
"Polusi di Jakarta Kian Parah, Jokowi: Solusinya Pindah ke IKN",Negative
"Rapat Terbatas di Istana Bogor, Menko Airlangga : Presiden Minta Semua Proyek Strategis Nasional Beres Sebelum 2024",Positive
Tanggapan Gibran Soal Pernyataan Anies Pembangunan IKN Timbulkan Ketimpangan Baru,Negative
"Bersiap Pindah IKN, ANRI Bantu Tata Arsip MA",Neutral
Jokowi Resmikan Dimulainya Pembangunan Kantor Bank Indonesia di IKN,Neutral
"Pemindahan Ibu Kota Baru, Pengamat: Bukan Waktu yang Tepat di Tengah Pandemi",Negative
"Regarding Indonesia-South Korea cooperation in IKN, BKPM: details are being finalized",Neutral
Menteri PUPR: Konstruksi proyek IKN dilaksanakan September 2022,Neutral
Mewujudkan IKN Nusantara: Keyakinan Airlangga di Tengah Kritik,Neutral
"Kehabisan Akal Mengatur Dapur, Emak-emak Gelar Aksi Tuntut Jokowi Mundur di Gedung Sate",Negative
Relawan Ganjar Pranowo di Sumatra Barat Demo Minta Rocky Gerung Ditangkap,Neutral
Duit rakyat dihambur hamburin demi anak. Bener-bener ga tau malu,Negative
Bravo 5 Bali Launching Buku &#x2018;kiprah Jokowi Membangun Nkri&#x2019;,Positive
"Soroti Nasib Petani Nelayan, Prabowo: Hidup Mereka Harus Sejahtera",Positive
"Job Vacancies 2023: IKN Nusantara Opens Many Lockers, Come on Those Interested",Positive
Gerilya Menjaring Investor IKN,Neutral
"Properti Bergerak, Permintaan Keramik Lokal Terus Meningkat",Neutral
"Kasad Tinjau Lokasi Pembangunan Mabesad, Tandai Hadirnya TNI AD di IKN",Positive
"Sentil Jokowi Soal UU IKN, Mardani Ali Sera: Kurun Waktu, Prioritas dan Relevansi Tidak Tepat",Negative
Parah! Lahan Konservasi Orangutan di Wilayah IKN Diserobot Aktivitas Tambang,Negative
[Berita]Agung Podomoro Group Hadirkan Kawasan Prestisius di Kalimantan Timur,Positive
Waspadai Potensi Bencana Ekologis Dari IKN Baru,Negative
A Jokow spokesman explains the obstacles to the capital's relocation plan,Negative
"PDIP Tafsirkan Cawe-Cawe Jokowi Mengarah ke Ganjar, Benarkah?",Neutral
Sejumlah Tokoh hingga Purnawirawan TNI Galang Petisi Pembatalan Pindah Ibu Kota,Negative
Kuda Lumping Meriahkan HUT Paguyuban Menak Sopal,Positive
Presiden Jokowi dan PM Kanada Justin Trudeau Bahas Kerja Sama Ekonomi Hingga Kondisi Myanmar,Neutral
"Padukan Konsep Alam, Budaya dan Manusia, Presiden Jokowi Groundbreaking Kantor BPJS Ketenagakerjaan Di IKN",Positive
Langit Nusantara,Neutral
"Pemerintah Siap Guyur Insentif Energi Hijau di IKN, Regulasi Disiapkan",Neutral
Bumn Asal China Tertarik Investasi Di Proyek Ibu Kota Baru,Positive
"UPDATE : Agustus, Badan Otorita Akan Mulai Jajaki Partisipasi Pasar Bangun IKN",Positive
"Adaro Energy (ADRO) Bangun Pusat Persemaian di Banjarbaru, Kalimantan Selatan",Neutral
Pemerintah sedang mempersiapkan rencana pengembangan pariwisata untuk ibu kota baru,Neutral
Pemprov Bali Raih 3 Penghargaan Tingkat Nasional,Positive
Tuntutan Skill Pemuda Kabupaten Banjar Hadapi Demografi 2025-2045,Negative
Stronger Malaysia-Indonesia ties key to Asean's growth and stability - Tengku Zafrul Abdul Aziz,Positive
Investor AS hingga Korea Selatan Siap Garap Kota Cerdas IKN,Positive
"Jenderal Bintang Empat Ini Makin Berkibar, Kasad Dianugerahi Warga Kehormatan Utama Masyarakat Adat Dayak",Positive
"Kegelisahan ""IKN"" Slamet",Negative
Menko Airlangga Hartarto: Indonesia Telah Menjadi Tujuan Investasi Properti Terbaik di Dunia,Positive
Jokowi Minta Jaga Keberlanjutan Pembangunan IKN,Positive
Pemkab Ppu Targetkan Empat Desa Mandiri Pada 2022,Positive
"Kasus Covid-19 Melandai, Anggaran Kesehatan Turun Di 2023",Negative
Sandiaga Ajak Raksasa Properti Dubai Investasi di Indonesia,Neutral
JPKP Minta Polri Anulir Status Tersangka 9 Warga Kelompok Tani Saloloang,Negative
Jokowi Tinjau Persemaian Mentawir dan Hadiri Kongres PMKRI di Kalimantan Timur,Positive
Ketua Komisi V DPR Minta Dibangun Jalan Tol Pontianak - IKN,Neutral
Kepala Bappenas Lapor ke Jokowi Revisi Aturan IKN Dikebut,Positive
"Hadir di Jambi, Bamsoet Himbau Pemuda Pancasila Soal IKN",Neutral
Pemerintah Jamin Tak Ada Anggaran Dialokasikan untuk Proyek Ibu Kota Baru Tahun Ini,Negative
"Jokowi Marah, Susah Mengumpulkan APBN Tapi Dibelanjakan Barang Impor",Negative
Berbahaya Sekali Jika Hanya Berdasarkan Ambisi Pribadi Presiden,Positive
"IHSG Ijo Royo-royo, Saham-saham Ini Bisa Bikin Cuan",Positive
Otorita IKN Pelajari Teknologi Pencahayaan Cerdas di Polandia Buat Nusantara,Neutral
"Coba daging buaya dan monyet di Bali, model bule ini dikritik",Negative
Pemerintah Akui Ada Keinginan Investor di Balik Revisi UU IKN,Positive
"Pembahasan RUU Kalimantan Timur, Gubernur Isran Sampaikan Tiga Tuntutan Kalimantan Timur",Negative
"Capres Batalkan IKN Pasti Menang, Arief Poyono: Karena Orang Jawa, Sumatera dan Papua Nggak Setuju",Negative
"Kapolri Naikan Pangkat 45 Pati Polri, Ada Satu Polwan Jadi Jenderal",Positive
"MoU PSSI dan RS Abdi Waluyo, Erick Thohir: Sports Science Penting Dalam Transformasi Sepakbola",Positive
Pembobol 13 rumah di Kubar akhirnya diciduk polisi,Positive
"Jokowi Jelaskan Berbagai Fasilitas di IKN, Ada RS, Sekolah, Hotel hingga Pusat Perbelanjaan",Neutral
"Indonesia dan UEA Teken CEPA selama Kunjungan Jokowi, Perdagangan Ditargetkan Naik 50 Persen",Positive
Lemhanas: IKN akan Jadi Pusat Kekuatan Indonesia,Positive
Waskita Beton Precast Mulai Pasok Beton Readymix untuk Proyek IKN,Neutral
"Polemik di Balik Surat Penggusuran Otorita IKN, Ini Daftar Suku Yang Bakal Terusir",Negative
Rocky Gerung Sebut Jokowi Ngotot Bangun IKN Karena Alasan Fatwa Dukun,Neutral
"Hadapi IKN, Kepala Dispora Kalimantan Timur Tingkatkan Perekonomian Dengan IPTEK",Positive
Jaksel Mengumumkan Abang dan None 2022,Neutral
Pakuwon Jati Mulai Bangun Superblok Pakuwon Nusantara di IKN,Neutral
Jokowi Targetkan Penerbitan 126 Juta Sertifikat Tanah Segera Terealisasi - MedanHeadlines,Positive
Bambang Susantono Ingin Otorita IKN Bisa Berlari Kencang,Neutral
"Motorola Solutions Buka MEC Pertama di Indonesia, IKN Jadi Target Pasar Menggiurkan",Neutral
Jokowi Bakal Menjadi Ketua Dewan Pengarah Otorita IKN | Berita Medan Hari Ini,Neutral
Penjabat Gubernur Sulawesi Barat ajak mahasiswa tumbuhkan ekonomi digital,Neutral
"Woow, Desak Penanganan Banjir, Komisi IV DPRD Kota Tangerang Datangi PUPR Pusat",Negative
"Cek Saham Pembawa Hoki di Tahun Kelinci Air, Batu Bara Masuk Radar?",Positive
Badak LNG Dorong Pembangunan Pipa Gas Menuju IKN,Positive
Jokowi akan Tunjuk Kepala Otorita IKN Paling Lambat April 2022,Negative
"Sepanjang 2023, Investasi IKN Capai Rp 41,4 Triliun",Neutral
"Dinilai Belum Jelas, Pelaku Swasta Ragu Berinvestasi di Kawasan Ibu Kota Baru",Negative
Lemhannas Kaji Lima Isu Penting Sepanjang 2022,Positive
Kemendagri Belum Terbitkan Nomor Registrasi Penduduk Kota Nusantara,Neutral
"Parah! Warisan Anies di Karet-Sudirman Lenyap Seketika, Ulah Siapa?",Negative
Ade Jona: BPD HIPMI Sumatra Utara Bangkitkan Gairah Pengusaha Muda,Positive
Setara-INFID: 9 Tahun Pemerintahan Jokowi Tanpa Pemajuan HAM,Negative
"Hari Bakti PU Ke-78, Menteri PUPRI: Jaga Kepercayaan Pemerintah dan Publik",Positive
"Kekeh Pakai Pengawas Bule di Proyek IKN, Luhut: Kualitas Kita Masih Miring-miring",Positive
Pihak Otorita Yakin dan Optimis IKN Tetap Dibangun Usai Jokowi Lengser,Positive
Tjahjo Kumolo Beberkan ASN yang Cocok Dipindah ke IKN: Tidak Main Sendiri,Neutral
Nominal Kerugian Piala Dunia U-20 Bisa Bangun 8 Training Center untuk Timnas Indonesia,Negative
Perempuan Pelaku UMKM Siap Masuk Pasar Digital,Positive
"Ada yang Terkait PSN, Ombudsman Terima Laporan Terbanyak Masalah Pertanahan di 2023",Negative
"Investor IKN Tak Disyaratkan Status Wajib Pajak, Said Didu: Artinya Pak Jokowi Ngundang Investor Uang Haram?",Negative
Uji Coba Bandara IKN Digelar Juli 2024,Neutral
Presiden Minta Perencanaan dan Pembangunan IKN Lebih Dimatangkan,Positive
"Diduga Korsleting Listrik, Pangkalan Gas Elpiji di Bogor Ludes Terbakar",Negative
Tahapan Persiapan IKN Ditargetkan Tuntas Akhir Tahun 2022,Positive
"Jelang Debat, Gibran Mengaku Tidak Ada Persiapan Khusus",Neutral
PWNU Jawa Barat Bakal Bahas Hukum Menghina Presiden,Negative
"Cerita Cinta Seabad Indonesia, Film ""2045 Apa Ada Cinta"" akan Tayang di Seluruh Bioskop Indonesia",Positive
Istana Presiden bakal berdiri di kawasan inti IKN Nusantara Juli 2024,Neutral
"Ekonomi Rakyat Belum Pulih, Politikus Demokrat: Lupakan Dulu Bangun IKN Baru",Negative
"IKN Mulai Dibangun, Ciputra Group Launching Rumah di Pusat Kota Balikpapan",Neutral
Gubernur: Kalimantan Timur tetap kondusif setelah penetapan UU IKN,Positive
Foxconn Tertarik Kembangkan Smart City di IKN Nusantara,Positive
Fasilitas Kesehatan di Daerah 3T Belum Merata,Negative
"Kasad Tegaskan, Jajarannya Siap Respons Cepat Instruksi Presiden RI",Positive
PLN Tunjukkan IKN Dilayani Energi Bersih,Positive
"Pastikan Pelayanan Tetap Berjalan di Hari Libur, Bupati Kotabaru Kunjungi Puskesmas Sengayam",Positive
DPRD Ajak Masyarakat Balikpapan Berperan Aktif dalam Pembangunan IKN,Neutral
Presiden Jokowi sebut PLTA Mentarang jadi transformasi ekonomi hijau Indonesia,Neutral
"Pidato Jokowi di Hari Lahir Pancasila Singgung Keberlanjutan Pembangunan, Kedaulatan, Hingga Pemilu",Positive
"Sayangkan Jakarta Belum Punya Status, Haji Misan Dorong RUU DKJ Dirampungkan",Negative
Bendungan Sepaku Di IKN Ditargetkan Diisi Air Pada April-Mei,Neutral
PKS Heran Jokowi Punya Dana Bangun IKN Nusantara Tapi Naikkan Harga BBM Subsidi,Negative
"Edy Mulyadi Tersangka Kasus Ujaran Kebencian, Legislator Dapil Kalimantan Timur Bilang Begini",Negative
Hasil Survei LPI: Kepala BIN Budi Gunawan Tokoh Paling Berpengaruh - Pikiran-Rakyat.com,Neutral
"Resmikan Akad Massal KPR, Erick Thohir: 81 Juta Milenial Belum Punya Rumah",Negative
Hermina Bangun Rumah Sakit di IKN Mulai Agustus 2023,Neutral
"Usai Dokter Tifa, Saiful Mujani Sentil Gibran Hingga Singgung Prabowo Terlibat Penculikan dan Putusan MK",Negative
Badan Otorita IKN telah latih 700 warga lokal di berbagai bidang,Neutral
Pembangunan IKN dilakukan bertahap hingga 2045,Neutral
RI-Pelaku Industri Tiongkok Bahas Kemitraan Ekonomi,Neutral
Terbaru! Prabowo-gibran Unggul Di Tps Lokasi Khusus Ikn,Positive
"Tolak RUU IKN Disahkan Pekan Depan, PKS Soroti Pembahasan yang Ugal-Ugalan",Negative
Bappenas: Pemindahan IKN strategi mencapai Indonesia Maju 2045,Neutral
Komisi IV DPR Minta Kementan Segera Hentikan Penyebaran Wabah PMK,Positive
Daftar Provinsi Indonesia yang Ibu Kotanya Pindah! Ternyata Bali Juga Termasuk!,Neutral
Pemilu 2024 Diundurkan atau Presiden Dimundurkan - Beritaind,Negative
"HUT Balikpapan ke - 125, Balikpapan Mempersiapkan Menjadi IKN serta Pemulihan Ekonomi di Tegah Pandemi",Positive
Wuih Mantap! PNS Pindah ke IKN Bakal Berkantong 'Tebal',Neutral
Rocky Gerung Ungkap Isi WhatsApp Ibu-Ibu TNI yang Ditegur Jokowi,Negative
Nusantara dan Kolonisasi Tradisi Budaya Jawa oleh Belanda,Neutral
Permintaan Mutasi ASN ke Pemprov DKI Melonjak: Alasannya Ikut Suami hingga Rawat Orang Tua,Neutral
Apeksi: Pembangunan IKN baru pertimbangan manajemen pembangunan regional,Neutral
Reaksi Anak Buah Prabowo ketika Ahok Diisukan Jadi Kepala Otorita IKN Nusantara,Negative
"PKS: Pengangguran, BBM dan Migor Naik, Harusnya Jokowi Tahu Prioritas",Negative
"Pemuda, Mahasiswa dan Buruh Komitmen Bersama Kawal Sampai Tuntas Pembangunan IKN",Positive
Rizal Ramli: Penusukan Sugeng Waras adalah Tindakan Pengecut!,Positive
KEMENKEU WASPADAI PENURUNAN KINERJA PNBP MENUJU AKHIR TAHUN.,Negative
"Waskita Bangun Jalan Kawasan Inti IKN Nusantara Senilai Rp1,3 Triliun",Neutral
"Soroti Nama Ahok jadi Calon Pemimpin Ibu Kota Nusantara, Rocky Gerung: Malah Jadi Ajang Balas Dendam",Negative
"UU IKN Belum Setahun Sudah Mau Direvisi, Begini Penjelasan Pemerintah",Negative
"PKS Konsisten Tolak Revisi UU IKN, Legislator PKS: Memperberat APBN dan Mencederai Konstitusi",Negative
Addie MS Apresiasi Upaya Pemerintah Majukan Seni dan Budaya di IKN MEDIA KALTIM,Positive
"Sebelum Diadili, Edy Mulyadi Tersangka Kasus 'Tempat Jin Buang Anak' Dititipkan Jaksa ke Rutan Bareskrim Selama 20 Hari",Negative
"Dukung Infrastruktur Kelistrikan Hijau di IKN, PLN Operasikan PLTS Tahap I",Positive
"Jokowi Ingatkan Istri TNI-Polri tak Undang Penceramah Radikal, Jangan Macam-macam di Group WhatsApp",Neutral
Bawaslu Bakal Susun Indeks Kerawanan Pemilu di Tiga DOB Papua,Negative
Baleg DPR Belum Bisa Pastikan Pembahasan RUU IKN,Negative
Penguatan KI dan KEK di Kaltim Butuh Fokus Bersama,Positive
Kesadaran yang Absen,Negative
Jokowi Resmikan Pembangunan Bandara Ikn,Positive
"Adu Tinggi Kontrak IKN BUMN Karya: PTPP, WSKT, ADHI & WIKA",Neutral
"Cipayung Plus Puji-puji Jokowi, Pengamata: Aktivis Telah Gadaikan Nalar Kritis",Negative
'IKN Beri Peluang Ribuan Warga China Masuk Indonesia',Positive
Pemindahan Ibu Kota Negara Menguntungkan Bagi Kemajuan Indonesia,Positive
Otorita IKN siapkan beragam pelatihan kerja untuk warga IKN,Positive
Hutama Karya Jawa Baratkan Nilai Investasi 15 Ruas Tol di Trans Sumatra,Positive
The Covid Resilience Ranking&#58; Indonesia Terburuk Soal Ketahanan Covid Dari 53 Negara,Negative
"Pusat Pelatihan Nasional PSSI di IKN Mulai Dibangun, Presiden Optimis Sepakbola Segera Mendunia",Positive
"Berkat Perseretuan PDIP vs Jokowi, PDIP Cabut Laporan Terhadap RG Terkait Sangkaan Pencemaran Nama Baik Jokowi",Negative
"Sekjen PDIP Sentil Ring Satu Jokowi soal Acara Relawan, Begini Respons Pratikno",Neutral
"Berhasil Turunkan Utang, Tapi Krakatau Steel Masih Rugi Rp951 Miliar Hingga Kuartal III 2023",Negative
"Sampaikan Kuliah Umum di Stanford University, Presiden Bahas Upaya Wujudkan Transisi Energi",Neutral
Dpr Sebut 4 Calon Kepala Badan Otorita Ikn Sesuai Kriteria,Positive
"Tolak Kenaikan Harga BBM, Puluhan Mahasiswa Sukabumi Gerudug Istana Presiden",Negative
Direktur Utama LPP TVRI Berkesempatan Meninjau Lokasi Ibu Kota Nusantara,Positive
Program Pagar Mantap dan P2L,Positive
Jokowi Disebut Tak 'Ngoyo' Pindahkan Ibu Kota Negara,Neutral
"PSSI Gandeng RS Abdi Waluyo, Lengkapi Fasilitas Medis TC Timnas Di IKN",Positive
"Pohon Hayat Nusantara Jadi Logo IKN, Ini Arti dan Maknanya",Neutral
"Kepala Sekolah dan Guru Korwilcamdikpora Rakit Banjarnegara Ikuti Bimtek IKN, Ini Tujuannya",Neutral
BPD HIPMI Sumatra Utara Priode 2021-2024 Dilantik,Positive
"Jokowi Minta Masyarakat Berhemat, DPD: Sebaliknya Pemerintah Juga Harus Mawas Diri, Tunda Pembangunan IKN!",Negative
Kabar Anis Matta Sebut Bakal Terjadi Migrasi Pemilih Besar-besaran di Pemilu 2024: Parpol Lama Tak Bisa Beri Solusi,Negative
"Investor Rusia Mundur, Proyek Kereta Api yang Melintasi Ibu Kota Negara Baru Batal Dibangun",Neutral
APBN 2023 Difokuskan untuk Pembangunan IKN,Neutral
Malaysia Nyatakan Minat Investasi Pembangunan IKN Nusantara,Positive
"Presiden Jokowi Komitmen Rutin Kunjungi Ibu Kota Nusantara, Progres Pembangunan IKN Menuju Tahap Kelima Ground Breaking - Harian Haluan",Positive
Siaran Pers: Presiden RI Kunjungi TVRI Nusantara,Neutral
Manajemen Hotel Four Points Balikpapan akan Apresiasi Kejujuran Housekeeping Yuda,Positive
Menteri Suharso Meninjau Langsung Titik Nol IKN,Positive
Jokowi Ungkap Banyak Investor Singapura Penasaran Pemenang Pilpres,Neutral
"Menteri Basuki, AHY, dan Bambang Susantono Respons Masyarakat Adat Tolak Penggusuran di IKN",Positive
"Otorita Ibu Kota Negara (IKN) Ajukan Tambahan Anggaran Pada 2024 Sebesar Rp 2,1 Triliun",Neutral
Prabowo Subianto ke Pekerja IKN: Puasa Gak? Yang Udah Batal Angkat Tangan,Neutral
Pentingnya Otoritas Khusus Ibukota Negara,Positive
Basuki: Rumah Menteri di IKN Lebih Kecil dari Rumah Widya Chandra,Neutral
Kementerian PUPR Tunggu UU IKN soal Akses Tol,Neutral
Otorita IKN pelajari pengalaman CLC Singapura bangun kota layak huni,Positive
Gubernur Kalimantan Timur ajak masyarakat jaga iklim politik damai jelang Pemilu 2024,Positive
"HUT Kostrad Ke-63, Satjar Brigif 3/Tri Budi Sakti Tanam 500 Pohon dan Berikan Bansos Ke Warga Kurang Mampu",Positive
IPBBI harap Meorient bantu tumbuhkan sektor konstruksi Indonesia,Positive
OIKN : PERUMAHAN JADI SEKTOR PALING DIMINATI INVESTOR DI IKN.,Negative
Kepala Otorita: Pemindahan Ibu Kota Ciptakan Pertumbuhan Aman dan Rata,Positive
BANGLADESH-DHAKA-IDUL ADHA-PETERNAKAN SAPI-3,Neutral
"IKN Nusantara Jadi Magnet Investor, PUPR: Kuarta II/2023 Mulai Masuk",Neutral
"Pemuda, Mahasiswa dan Buruh Komitmen Bersama Kawal Sampai Tuntas Pembangunan IKN",Positive
Marwan Batubara: Ada Pihak-pihak yang Coba Gagalkan Gugatan UU IKN ke MK,Negative
Usman Kansong: Pembangunan infrastruktur masif di era Presiden Jokowi,Positive
"Kabar Gembira untuk Para Arsitek, PUPR Gelar Sayembara Desain Istana Wapres hingga Rumah Ibadah di IKN",Positive
